lon,lat,bio_10,bio_11,bio_15,bio_18,bio_2,bio_3,bio_8,bio_19,slope,soil_ph
10.0625,59.1875,16.254667282104492,-1.8486665487289429,30.060182571411133,245.0,5.213666915893555,21.200660705566406,7.044000148773193,213.0,0.43447195964283347,4.994331296598762
8.645833333333332,61.020833333333336,8.33133316040039,-8.866000175476074,25.41335678100586,256.0,7.482666969299316,28.07122802734375,7.155333518981934,187.0,0.9074608766757809,5.473267211412216
10.4375,63.395833333333336,12.736666679382324,-2.4126667976379395,22.129121780395508,254.0,6.998666763305664,29.776491165161133,9.118000030517578,260.0,2.9146663209130783,4.927444110180731
9.3125,62.47916666666667,6.946666717529297,-7.62066650390625,24.76908302307129,276.0,6.073666572570801,26.869874954223636,6.165333271026611,224.0,3.5634021071702575,5.10481861640428
11.270833333333332,60.47916666666667,13.265999794006348,-6.199999809265137,27.05742073059082,240.0,8.110333442687988,26.984073638916016,8.37066650390625,148.0,2.5799771076993436,4.6347197015430845
10.895833333333332,63.645833333333336,12.32533359527588,-1.5653332471847534,24.03650283813477,288.0,5.997333526611328,27.87901306152344,8.90999984741211,330.0,1.2079209296619715,5.204112343882188
10.1875,59.395833333333336,15.72266674041748,-2.554666757583618,29.15721702575684,241.0,5.970999717712402,23.07543563842773,6.386000156402588,186.0,0.8286388148058882,4.994331296598762
9.0625,59.770833333333336,13.907333374023438,-5.099999904632568,31.983253479003903,246.0,8.579667091369629,29.11124610900879,12.55466651916504,134.0,1.3905469437840703,4.774193466585533
11.104166666666666,59.9375,15.179332733154297,-3.9566667079925537,26.43664932250977,226.0,7.865333557128906,27.03235244750977,5.439333438873291,152.0,0.20236404162733457,5.112958535703028
11.9375,61.1875,11.771333694458008,-9.079333305358888,32.21525573730469,260.0,9.810999870300291,29.536970138549805,10.39799976348877,130.0,2.335830360371773,4.6375692665511075
9.8125,60.270833333333336,14.026000022888184,-6.154666423797607,32.07797622680664,247.0,8.522666931152344,27.782848358154297,8.763333320617676,122.0,1.4056697648689218,4.71282005682828
8.4375,60.4375,9.70199966430664,-8.11733341217041,25.377914428710938,228.0,7.817666530609131,28.34130859375,9.70199966430664,156.0,1.0213192363294012,4.914673882591722
10.229166666666666,60.1875,15.263999938964844,-4.864666938781738,32.08924102783203,221.0,7.895666599273682,26.563270568847656,13.836666107177734,112.0,1.328655124734918,4.837714699262307
11.895833333333332,64.8125,13.326000213623049,-2.504666566848755,24.94097137451172,401.0,5.245333194732666,22.941452026367188,5.214666366577148,524.0,0.5261328348077214,5.133130841045229
9.770833333333332,61.270833333333336,10.08799934387207,-8.631333351135254,34.97268295288086,267.0,7.506999969482422,26.447998046875,10.08799934387207,125.0,0.786277150031077,4.764777738718076
15.354166666666666,67.22916666666667,12.119444847106934,-4.247222423553467,32.21303176879883,248.0,6.3458333015441895,25.72635078430176,3.7444446086883545,368.0,1.4186766135195377,5.4416129126121815
11.729166666666666,60.85416666666667,13.748000144958496,-8.118000030517578,31.33205223083496,235.0,9.956666946411133,29.30500030517578,12.239999771118164,119.0,2.005703035879035,4.758385363293615
7.0625,62.1875,8.246527671813965,-3.9666666984558105,33.62225341796875,345.0,4.458333492279053,25.07029151916504,-3.116666555404663,596.0,13.450596167374059,5.009238022781576
11.3125,63.97916666666666,14.258333206176758,-1.4194444417953491,25.90072250366211,253.0,5.725000381469727,25.20176124572754,6.06944465637207,334.0,0.3564205230417368,5.0579451285876615
11.520833333333332,64.47916666666667,13.668840408325195,-2.1688406467437744,24.21400260925293,297.0,4.895289897918701,22.046537399291992,5.384782791137695,367.0,0.15891689645013152,5.228538551649111
10.770833333333332,60.4375,12.844667434692385,-6.115333080291748,26.67926025390625,249.0,7.215333461761475,25.398948669433597,8.022000312805176,154.0,1.0994149793851655,4.62114374236711
